uri,type,title,description,spatial
https://id.erfgoed.net/themas/7292,Thema,Prinses Josephinelaan,"  Gebogen laan die de Prins Filiplaan ten noordwesten verbindt met de  Astridlaan ten zuidoosten, daar uitlopend in V-vorm waartussen driehoekig  plantsoentje. Aangelegd wellicht na de Eerste Wereldoorlog bij de verdere  uitbouw van Het Zoute. Losstaande villabebouwing vnl. uit het midden van  de 20ste eeuw, eerder aansluitend bij de z.g. landelijke stijl. O.m. nr. 2  naar ontwerp van architect D",Prinses Josephinelaan (Knokke-Heist)
https://id.erfgoed.net/themas/7293,Thema,Prof. Corneel Heymansplein," Onregelmatig gevormd langwerpig plantsoen als ""groene oase"" centraal gevat tussen het Britspad ten noorden en het Poolspad ten zuiden. Ontstaan na aanleg van beide paden vóór de Eerste Wereldoorlog bij de initiële uitbouw van Het Zoute; kreeg deze benaming in 1972 (cf. gedenkplaat). ",Prof. Corneel Heymansplein (Knokke-Heist)
https://id.erfgoed.net/themas/7294,Thema,Ramskapellestraat," Kronkelende dorpsweg doorheen Ramskapelle, in 1770-1773 gekalseid, tracé aangegeven op de Ferrariskaart van 1770-1778. Gedeeltelijk van verkeer ontlast door de aanleg van de Heistlaan ca. 1962. Voor de fusie Dorpsstraat.  Dorpsstraat met typerende bebouwing o.m. Sint-Vincentiuskerk van 1859, stenen bergmolen van 1897, voormalig gemeentehuis en -school. Voorts beperkte lintbebouwing van in kern 1",Ramskapellestraat (Knokke-Heist)
https://id.erfgoed.net/themas/7295,Thema,Retranchementstraat,"  Straat van De Vrede (Hazegrasfort) recht naar het Nederlandse dorp  Retranchement (deelgemeente van Sluis), getrokken in 1877 als  ""Internationale Weg"" doorheen de net aangelegde  Willem-Leopoldpolder (1872). Langs de Retranchementstraat rijdt van 1929  tot 1943 de stoomtram van bij Siska (Zevekote) over de grens naar  Retranchement; na de Tweede Wereldoorlog wordt de vergunning ingetrokken.  E",Retranchementstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7296,Thema,Rijkswachtlaan," Rechte straat in de wijk Oosthoek, tussen de Hazegrasstraat en de Nieuwe Hazegrasdijk. De westkant van de straat is bebouwd met kleine rijhuizen van de tweede helft van de 20ste eeuw, de oostkant van de straat heeft losstaande bebouwing, waaronder één oudere, leegstaande hoeve met losstaande bestanddelen.",Rijkswachtlaan (Knokke-Heist)
https://id.erfgoed.net/themas/7297,Thema,Rondeweg," Sterk gebogen smalle straat tussen de Van Cailliedreef en het Zomerpad. Getrokken in de jaren 1920 in het overgangsgebied tussen de verkaveling van Stübben en die van J. Nellens. Bebouwing bestaande uit villa's in tuin, de oudste gebouwd in art-decostijl, vb. nr. 4, z.g. ""Risette"" van 1937; ligt door het terras op een plateau.",Rondeweg (Knokke-Heist)
https://id.erfgoed.net/themas/7298,Thema,Rustoordstraat," Doodlopende straat vanaf de Westkapellestraat. Voorheen Moriaanstraat en Kapellestraat, huidige naamgeving naar ""Rustoord O.-L.-Vrouw van Troost"" (cf. nr. 1). Ter hoogte van het rustoord, parkje met Mariakapel die in 1978 gebouwd werd als herinnering aan een in 1942 vernietigde kapel, oorspronkelijk van 1638 (cf. inscriptie).",Rustoordstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7299,Thema,Sasstraat," Straat met een recht tracé van de Ramskapellestraat, over de Heistlaan naar de dijken van Leopold- en Schipdonkkanaal (Ramskapelse Brug). Leidde voor de aanleg van de kanalen naar Lissewege. Naamgeving volgens naambord naar sluis (1854) in een brug van het Schipdonkkanaal. Het huidige tracé is reeds aangegeven op de Vander Maelenkaart (ca. 1845), echter met een sporadische bebouwing. 1874: aanvr",Sasstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7300,Thema,Schotspad,"  Gr.m. recht pad tussen de Sparrendreef ten westen en de Prinses  Josephinelaan ten oosten. Aangelegd vóór de Eerste Wereldoorlog bij de  initiële uitbouw van Het Zoute. Van de eerste villa's gebouwd in de  periode 1912-1913 niets meer overgebleven, o.m. enkele naar ontwerp van  architect A. Pirenne. Thans losstaande villabebouwing in cottagestijl vnl.  uit het tweede kwart van de 20ste eeuw, ve",Schotspad (Knokke-Heist)
https://id.erfgoed.net/themas/7301,Thema,Seb. Nachtegaelestraat," Historische weg van het dorp naar de Papenpolderdijk en de Graaf Jansdijk, richting Westkapelle; o.m. langs deze weg ontwikkelde zich het dorp Knokke. Vroeger ""Dorpsstraat""; sinds 1930, bij de heraanleg in het kader van de verdere ontwikkeling van de badstad, Sebastiaan Nachtegaelestraat genoemd, naar de Knokse burgemeester in de periode 1872-1896. Loopt van het Maurice Lippensplein tot aan het ",Seb. Nachtegaelestraat (Knokke-Heist)
https://id.erfgoed.net/themas/7302,Thema,Sint-Antoniusstraat," Sint-Antoniusstraat wordt aangelegd in 1890 dwars door een weide van het historische Hof van Koudekerke, gr. m. volgens het tracé van de vroegere ""Gemeentewegel"" of ""Kerkwegel A"", een voetweg van Heist naar de Kerkstraat. De bebouwing bestaat uit rijhuizen van twee bouwlagen en twee traveeën van eind 19de of eerste helft 20ste eeuw. Meestal sobere neoclassicistisch getinte lijstgevels, vaak verb",Sint-Antoniusstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7303,Thema,Sint-Jozefsstraat," Rechte straat tussen de Herfststraat en de Kerkstraat. Een kavel ten noordoosten van de huidige straat, eigendom van mevrouw Hermans-Lybaert, wordt in 1869 aangekocht om een nieuwe kerk te bouwen in de meer noordelijk verschoven dorpskern van Heist; in 1871-1875 wordt de neogotische Sint-Antoniuskerk n.o.v. P. Buyck (Brugge) opgetrokken. In 1874 wordt de bijhorende pastorij afgewerkt. In 1897 wo",Sint-Jozefsstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7304,Thema,Sluisstraat," Lange straat met een geknikt tracé vanuit de dorpskom (Dorpsstraat) tot de grens met Nederland. Circa 1930 ook wel Grensweg genoemd o.m. vanwege het nog bewaarde voormalige tolhuis (cf. nr. 63). In de dorpskom, aaneengesloten bebouwing met breed- en diephuizen voornamelijk uit de jaren 1920-1930, nr. 34 als voorbeeld van een traditioneel opgevat diephuis met afgewolfd zadeldak, nr. 16 als voorbe",Sluisstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7305,Thema,Smedenstraat,"  Gebogen straat van het Maurice Lippensplein tot aan de Kragendijk.  Historische ""Weg naer Westcapelle"", die in 1860 als steenweg wordt  aangelegd op de oude Knokkedijk. O.m. langs deze weg ontwikkelt zich het  dorp Knokke. Tot in de 19de eeuw is dit de belangrijkste verkeersader naar  Knokke. Vanaf de 19de eeuw bevinden zich in deze straat winkels, herbergen  en nijverheden, o.m. vier smissen, ",Smedenstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7306,Thema,Sparrendreef,"  Lange rechte noord-zuid as doorheen Het Zoute, van het Caddiespad  ten zuiden met een v-vormige splitsing uitkomend op de Kustlaan ten  noorden. Voorheen z.g. de Denneboschdreef. In de eerste helft van de 19de  eeuw ontwikkelt zich het oude oorspronkelijke Zoute, een gehucht met als  kern een groepje huizen ten noordwesten van de Sparrenlaan, in de driehoek  gevormd met huidige Emile Verhaerenl",Sparrendreef (Knokke-Heist)
https://id.erfgoed.net/themas/7307,Thema,Spelemanstraat," Nog grotendeels landelijke, kronkelende weg van de Ramskapelle- naar Westkapellestreaat. Voor de fusie (1971) Knokkestraat.",Spelemanstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7308,Thema,Stationsplein," Grillig gevormd, gekasseid plein in het zuiden van Heist, op de plaats van het vroegere Koudekerke. Aangelegd ca. 1950, bij de verplaatsing van het station van het Heldenplein (toen ""Stationsplein"" met het Kursaal) naar een minder  drukke plaats. Reeds in 1937 zoekt men een nieuwe locatie wegens de hinder van het lawaai en de rook van het station voor de badstad. De Tweede Wereldoorlog zorgt voo",Stationsplein (Knokke-Heist)
https://id.erfgoed.net/themas/7309,Thema,Stijgbeugelpad," Recht pad haaks getrokken op de Zoutelaan, tussen de Welseweg ten noorden en doodlopend even voorbij het Zeeuwspad ten zuiden. Losstaande villabebouwing vnl. uit het tweede en derde kwart van de 20ste eeuw. Z.nr., met rieten  bedaking, hoge schouw en vijfzijdige glazen erker.  SINT-LUKASARCHIEF BRUSSEL, Inventarisatie van het bouwkundig erfgoed in de Villawijk Prins Karellaan te Knokke-Heist, in",Stijgbeugelpad (Knokke-Heist)
https://id.erfgoed.net/themas/7310,Thema,Strandstraat,"  ""Rampe"" of helling die de zeedijk van Het Zoute verbindt met  de Kustlaan. Aangelegd na de oostwaartse verlenging van de dijk in  1909-1912. Verkaveld in rechthoekige blokken voor aaneengesloten  bebouwing, in tegenstelling tot de losstaande villabebouwing meer  zuidwaarts. Thans vnl. handels- en appartementsgebouwen uit het laatste  kwart van de 20ste eeuw, in aansluiting bij de zeedijkbebouwi",Strandstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7311,Thema,Sylvain Dupuisstraat," Geknikte straat tussen de Leopoldlaan en het Rubensplein, aangelegd in het interbellum. Genoemd naar S. Dupuis (1856-1931), toondichter en dirigent in de  Muntschouwburg die een verblijf had in de Lippenslaan. Basisbebouwing bestaat uit appartementsgebouwen uit de tweede helft van de 20ste eeuw. Het oostelijke deel van de straat bevat vnl. jaren 1950-appartementen van drie bouwlagen, gekenmerkt ",Sylvain Dupuisstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7312,Thema,Tennispad," Gebogen pad ten westen begrensd door de Piers de Raveschootlaan, aan oostzijde met twee evenwijdige haakse paadjes uitkomend op de Elisabetlaan. Verwijst naar de eerste tennisterreinen die in 1910 worden aangelegd ten zuiden van de  Zoutelaan, uitgebreid in het tweede kwart van de 20ste eeuw. Aangelegd vóór de Eerste Wereldoorlog bij de initiële uitbouw van Het Zoute. Losstaande villabebouwing i",Tennispad (Knokke-Heist)
https://id.erfgoed.net/themas/7313,Thema,Van Bunnenlaan," Rechte noordzuidstraat tussen de Kustlaan en de Zoutelaan, aangeduid als ""Rue D"" in het verkavelingplan van het consortium Verwee-Van Bunnen-Dumortier van 1887. Pas aangelegd en bebouwd in het interbellum. Genoemd naar Louis Van  Bunnen (1848-1918), medestichter van de badstad Knokke en één van de drie rechtstreekse verantwoordelijken voor deze strakke verkaveling. Basisbebouwing bestaat volledi",Van Bunnenlaan (Knokke-Heist)
https://id.erfgoed.net/themas/7314,Thema,Van Cailliedreef," Rechte straat tussen de Jozef Nellenslaan en de Elisabetlaan, klimt op vanaf de Elisabetlaan. Gelegen in het overgangsgebied tussen de verkaveling van Stübben en die van J. Nellens; getrokken in de jaren 1920. Genoemd naar Donat Van  Caillie, Brugs advocaat en grondbezitter, die in 1901 opdracht gaf tot het  ontwerpen van het verkavelingplan voor Duinbergen.",Van Cailliedreef (Knokke-Heist)
https://id.erfgoed.net/themas/7315,Thema,Van Rysselberghestraat,"  Recht, doodlopend straatje ten westen van de Lippenslaan, als  noordelijke begrenzing van het ""Duinenpark"" (zie ook  Cassiersstraat, zuidelijke straat). Straat genoemd naar de schilder Theo  Van Rysselberghe, die regelmatig in Knokke verbleef in villa  ""Duivekot"". Dit park wordt eind 19de eeuw aangelegd volgens het  tuinwijkidee, als rustpunt in het dicht bebouwde rastervormig patroon van  de s",Van Rysselberghestraat (Knokke-Heist)
https://id.erfgoed.net/themas/7316,Thema,Van Steenestraat," Korte, rechte straat tussen de Smedenstraat en de E. Verheyestraat, aangelegd begin 20ste eeuw. Genoemd naar de familie Van Steene, die jarenlang instond voor het onderwijs in de gemeenteschool. De volledige zuidkant van de straat wordt ingenomen door het politiecentrum van Knokke, aansluitend bij de tendens van de jaren 1990 om diensten in deze buurt van de gemeente te verzamelen (cf. nr. 10). ",Van Steenestraat (Knokke-Heist)
https://id.erfgoed.net/themas/7317,Thema,Vandaelelaan," Gebogen vlakke straat tussen de Jozef Nellenslaan en de Elisabetlaan. Aangelegd in de jaren 1920 in het overgangsgebied tussen de verkaveling van Stübben en die van J. Nellens. Bebouwing bestaande uit villa's, vnl. in hoevestijl.",Vandaelelaan (Knokke-Heist)
https://id.erfgoed.net/themas/7318,Thema,Verzetsplein,"  Driehoekig plein in de hoek van de Koningslaan en de Meerminlaan,  aangelegd ca. 1930. Plein omzoomd door appartementsgebouwen van de tweede  helft van de 20ste eeuw, in 1981 omgedoopt tot huidige naam bij de  onthulling van het verzetsmonument.   ",Verzetsplein (Knokke-Heist)
https://id.erfgoed.net/themas/7319,Thema,Victor Lamoralstraat (Knokke - Bad)," (zie ook Het Zoute, Victor Lamoralstraat) Rechte straat tussen de Lippenslaan en de Albertlaan, genoemd naar Victor Lamoral (1866-1927), geneesheer en schepen van 1912-1921, wonende in de Lippenslaan. Westelijk deel van de straat, tot aan de Piers de Raveschootlaan, getrokken in de eerste jaren van de 20ste eeuw in het kader van de uitbouw van Knokke als badstad; in de jaren 1920 naar het oosten",Victor Lamoralstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7361,Thema,Victor Lamoralstraat (Knokke - Het Zoute)," (Zie ook Knokke-Bad, Victor Lamoralstraat) Rechte straat tussen de Lippenslaan en de Albertlaan. Voorheen gekend als de  Henegouwstraat; later genoemd naar Victor Lamoral (1866-1927), geneesheer en  schepen te Knokke van 1912-1921, wonend in de Lippenslaan. Westelijk deel van de straat, tot aan de Piers de Raveschootlaan, getrokken in de eerste jaren van de 20ste eeuw in het kader van de uitbouw",Victor Lamoralstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7320,Thema,Villapad," Gebogen pad van de Nieuwpoortstraat ten zuidwesten tot de Kustlaan ten noordoosten. Aangelegd vóór de Eerste Wereldoorlog bij de initiële uitbouw van Het Zoute. Losstaande villabebouwing in cottagestijl vnl. uit het tweede en  derde kwart van de 20ste eeuw, cf. nr. 3-5 ""Yanick"", een tweewoonst van 1928; nr. 10-12 ""Jean Bernique / Coin Aimé"", een gekoppelde villa. Nr. 9 ""Marhaba"", een art-deco- e",Villapad (Knokke-Heist)
https://id.erfgoed.net/themas/7321,Thema,Vissershuldeplein," Een ruimte tussen de bebouwing langs de Zeedijk, in de jaren 1880 gekend als ""Place Publique"", rond de eeuwwisseling Iweinsplein genoemd, naar de eigenaar van een aanpalend pand. In de jaren 1920 fungeert het plein als miniatuurgolf,  afgeschermd van de zeewinden door een sierlijk windscherm met een metalen geraamte en zadeldak met geglazuurde tegels. In de jaren 1950 heraangelegd met andere win",Vissershuldeplein (Knokke-Heist)
https://id.erfgoed.net/themas/7322,Thema,Visserskapelstraat," Rechte straat tussen de Serweytens de Mercxstraat en De Kinkhoorn, aangelegd in de jaren 1920. Opgenomen in het dambordpatroon tussen de Zeedijk en de Graaf d'Ursellaan. Basisarchitectuur bestaat uit interbellumburgerhuizen in cottagestijl en art deco, vb. nrs. 17, 18-22, horend bij het ensemble in de August Beernaertstraat, nr. 15, art-decoburgerhuis. Deels vervangen, vb. door jaren 1950-appart",Visserskapelstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7323,Thema,Vlaamspad," Kronkelend pad aansluitend op de Albertlaan ten zuiden en uitlopend op de Elisabetlaan ten noorden. Aangelegd vóór de Eerste Wereldoorlog bij de initiële uitbouw van Het Zoute. De villa's krijgen uitzicht op het golfterrein ten  oosten en hebben een ruime tuin uitkomend op het eigenlijke pad. De Compagnie Het Zoute geeft opdracht de villa's in dit pad te ontwerpen in z.g. ""zuiver Vlaamse stijl"" ",Vlaamspad (Knokke-Heist)
https://id.erfgoed.net/themas/7324,Thema,Vlamingstraat," Gebogen straat tussen de Kursaalstraat en de Nicolaas Mengélaan, historische weg in Heist. In de 13de eeuw ontstaat ten noorden van Koudekerke het ""Noorddorp"" of ""Heis"". Het stratennet wordt uitgebreid met o.m. twee dwarsstraten in die kern, waarvan de ""Noordstraat"" of ""Achterstraat"" de meest noordelijke is. In 1867 wordt deze straat rechtgetrokken, in 1875 omgedoopt tot de Vlamingstraat, in 187",Vlamingstraat (Knokke-Heist)
https://id.erfgoed.net/themas/7325,Thema,Vogelzang," Geknikte straat tussen de Graaf Jansdijk en de Jan de Vischstraat, waarlangs zich een jaren 1970-verkaveling uitstrekt, bestaande uit trapvormig naast elkaar gebouwde, witgekalkte huizen met plat dak en strakke vormgeving.",Vogelzang (Knokke-Heist)
https://id.erfgoed.net/themas/7326,Thema,Vossenhul," Licht gebogen wandelpad tussen de Mimosastraat en het Krokussenpad, heel sterk hellend, nu geasfalteerd. Pad getrokken op een hoge duin; is daarnaar vernoemd. Behoort tot het verkavelingplan van Stübben, aangelegd in de eerste jaren van de 20ste eeuw. De westelijke helft is later doorgetrokken; op die plaats voorzag Stübben een restaurant met panoramisch uitzicht. De bebouwing bestaat uit doorsn",Vossenhul (Knokke-Heist)
https://id.erfgoed.net/themas/7328,Thema,Vredestraat," ""Vrede"" is een oud toponiem, verwijst naar een huis in de noordoosthoek van het Hof van Koudekerke. Rechte straat tussen de Hermans-Lybaertstraat en de Heistlaan, als centrale as van een klein verkaveling die in het tweede kwart van de 20ste eeuw wordt aangelegd (Herfststraat, Weststraat, Schuttersstraat). Bebouwing bestaat uit sociale woningen, gegroepeerd in blokken van vier woningen van twee ",Vredestraat (Knokke-Heist)
https://id.erfgoed.net/themas/7329,Thema,Vrijestraat," Korte landweg van de Ramskapellestraat over de Heistlaan. Klein stukje aaneengesloten bebouwing aan het begin van de straat, o.m. nr. 4, zwaar gerenoveerd arbeidershuisje uit het begin van de 20ste eeuw. Naamgeving mogelijk naar een in 1825 ingerichte vrije school.",Vrijestraat (Knokke-Heist)
https://id.erfgoed.net/themas/7330,Thema,Vuurtorenstraat," Gaat terug op de ""Visserswegel"", een voetpad die de vissers aanleggen van de Gravestraat tot aan het strand. Eerste vermelding van dit voetpad eind 17de eeuw. De aanleg van de vissersschuiten bevindt zich vóór de aanleg van de  stenen dijk aan de westzijde van Heist. De Visserswegel wordt ca. 1865  rechtgetrokken en ""Breidelstraat"" genoemd. Vanaf 1875 omgedoopt tot Vuurtorenstraat, naar de vuurt",Vuurtorenstraat (Knokke-Heist)
